county,decade,elect_infrastructure,pct_elect,HDI,housing_value,area
279,9,1,.55176222,.52200001,5.1471963,620.5
279,10,1,.87557054,.64099997,6.6636577,617.9000244140625
280,6,0,,,,559
280,7,1,.12199008,.227,4.1454687,559
280,8,1,.28362209,.33900002,5.4766512,559
280,9,1,.5912205,.50400001,4.6043525,533.9000244140625
280,10,1,.89105749,.63099998,7.0762963,531.7000122070313
281,6,0,,,,2457
281,7,1,.080881268,.25799999,4.5000014,2457
281,8,1,.16876604,.34,4.7330894,2457
281,9,1,.34000596,.47799999,4.0384893,2114.10009765625
281,10,1,.71079123,.60399997,6.8917704,2104.89990234375
282,6,0,,,,807
282,7,1,.10533579,.278,4.4218826,807
282,8,1,.20718521,.34100002,4.7907276,807
282,9,1,.39381862,.50699997,3.545229,877.7000122070313
282,10,1,.72999388,.62800002,6.3904619,873.7999877929688
283,6,0,,,,417
283,7,1,.043355323,.33700001,7.4297853,417
283,8,1,.19699249,.331,3.9415843,417
283,9,1,.40401298,.49499997,3.7300105,471
283,10,1,.66245455,.59400004,5.4790697,468.8999938964844
284,6,0,,,,450
284,7,1,.089257911,.22500001,3.0383959,450
284,8,1,.27133757,.32300001,5.2887506,450
284,9,1,.4616107,.47800002,4.1286392,404.2000122070313
284,10,1,.77813464,.60799998,6.5375628,402.5
285,6,0,,,,286
285,7,1,.076670319,.222,3.370337,286
285,8,1,.27659574,.31300002,6.4192157,286
285,9,1,.40572757,.50099999,4.8110714,240.1999969482422
285,10,1,.76343375,.62900001,6.8269944,239.1999969482422
287,6,0,,,,179
287,7,1,.048431482,.21999998,3.0911946,179
287,8,1,.2529349,.31200001,3.9438865,179
287,9,1,.50332713,.51899999,4.4173956,290.7000122070313
287,10,1,.89893043,.63699996,8.163146,289.3999938964844
288,6,0,,,,1249
288,7,1,.051159367,.26100001,3.401037,1249
288,8,1,.095172413,.29899999,2.4316044,1249
288,9,1,.27978441,.495,3.435183,951.0999755859375
288,10,1,.67798519,.602,4.810358,928.0999755859375
289,6,1,,,,636
289,7,1,.21860768,.219,6.8867364,528
289,8,1,.51445085,.354,8.3062782,528
289,9,1,.68753052,.53500003,5.8647203,598.7000122070313
289,10,1,.94148588,.62699997,8.3623323,596.2000122070313
292,6,0,,,,469
292,7,1,.012154697,.185,2.8200953,469
292,8,1,.31205109,.31299999,5.7003179,469
292,9,1,.50531769,.52100003,3.6915073,438.7999877929688
292,10,1,.87251753,.64899999,7.6062446,436.8999938964844
294,6,0,,,,700
294,7,1,.077316657,.207,3.1095974,691
294,8,1,.09835165,.29700002,4.108964,691
294,9,1,.23843524,.46900001,3.5211933,514.7999877929688
294,10,1,.5581876,.597,5.161191,512.5
295,6,0,,,,1197
295,7,.75,.071669161,.19299999,3.5064917,1197
295,8,.75,.14327918,.28100002,3.9737482,1197
295,9,.75,.3135891,.45300001,3.7747006,1290.199951171875
295,10,.75,.63757896,.60500002,7.3085284,1284.599975585938
296,6,0,,,,213
296,7,1,.045398772,.29799998,4.9070449,213
296,8,1,.2243083,.37400001,3.7051437,213
296,9,1,.54244769,.54299998,4.1021924,178.1000061035156
296,10,1,.88948613,.68700004,9.568223,177.3000030517578
297,6,0,,,,1461
297,7,1,.14237228,.264,5.1685233,1394
297,8,1,.30157295,.33199999,6.4308314,1394
297,9,1,.43258983,.49900001,4.9985075,1352
297,10,1,.81804073,.63499999,7.7700391,1346
298,6,0,,,,508
298,7,1,.008248969,.21000001,3.6051967,508
298,8,1,.16672115,.32800001,4.5175657,508
298,9,1,.40097636,.505,3.2646658,580.0999755859375
298,10,1,.70090419,.62199998,6.7012882,577.5999755859375
299,6,0,,,,318
299,7,.75,0,.255,3.1314361,318
299,8,.75,.16832262,.289,2.9812586,318
299,9,.75,.4367739,.42999998,3.3426261,247.3999938964844
299,10,.75,.77824444,.597,5.8090253,246.3999938964844
300,6,0,,,,206
300,7,1,.019767942,.21699999,2.8955395,206
300,8,1,.15625,.303,4.2358932,206
300,9,1,.38240942,.49700001,3.3158231,190.1999969482422
300,10,1,.74680221,.64399999,6.9754333,189.3999938964844
301,6,0,,,,389
301,7,1,.074164629,.219,2.7654476,389
301,8,1,.2155863,.30600002,4.769258,389
301,9,1,.51815289,.49699998,4.7430506,334.5
301,10,1,.70289117,.59600002,6.9173756,333.1000061035156
302,6,0,,,,598
302,7,1,.019032922,.185,2.6660802,598
302,8,1,.19532211,.27700001,4.2012048,598
302,9,1,.57575965,.53600001,6.2730012,600.7999877929688
302,10,1,.93624002,.65200001,8.4667253,598.2000122070313
303,6,0,,,,1516
303,7,1,.09659864,.26700002,6.1736417,1500
303,8,1,.3633256,.41,9.6918964,1500
303,9,1,.74843758,.59899998,8.7295094,1614.300048828125
303,10,1,.96049589,.69800001,11.017428,1607.300048828125
304,6,0,,,,1358
304,7,1,.065106072,.241,4.7421308,1358
304,8,1,.12625945,.33400002,3.9368725,1358
304,9,1,.35456979,.419,2.8639455,1354.199951171875
304,10,1,.59659022,.56,4.7175164,1348.400024414063
305,6,0,,,,1085
305,7,1,.10093036,.26199999,4.8347239,1085
305,8,1,.24628654,.322,5.903481,1085
305,9,1,.42139494,.48700002,5.0216351,1017.700012207031
305,10,1,.66273892,.61899996,8.5515795,1013.299987792969
306,6,0,,,,932
306,7,1,.03515625,.221,3.128942,923
306,8,1,.22616699,.31300002,4.4373708,923
306,9,1,.54898828,.48099998,4.4648051,806.5
306,10,1,.81020314,.60900003,6.0317922,803.0999755859375
307,6,0,,,,782
307,7,1,.072272971,.26300001,4.2018466,782
307,8,1,.30240035,.38500002,5.8390923,782
307,9,1,.49948251,.523,4.6829381,845.7999877929688
307,10,1,.85682213,.639,12.399448,842.0999755859375
308,6,0,,,,391
308,7,1,.074637182,.25999999,3.0151887,391
308,8,1,.22403382,.40700001,6.823709,391
308,9,1,.73781055,.58100003,6.7348709,286.7999877929688
308,10,1,.95456481,.69400001,9.0714769,285.6000061035156
310,6,0,,,,1067
310,7,1,.22062515,.294,7.602056,1067
310,8,1,.35972017,.38300002,7.9579897,1067
310,9,1,.58001214,.53799999,6.1021643,1043.900024414063
310,10,1,.88726485,.61800003,8.6880684,1039.400024414063
311,6,0,,,,431
311,7,1,.11111111,.212,3.7368371,423
311,8,1,.35308057,.30199999,6.471745,423
311,9,1,.49570009,.491,3.8161902,431.2000122070313
311,10,1,.67092168,.60000002,5.3508787,429.2999877929688
312,6,0,,,,941
312,7,1,.12592593,.221,4.817265,941
312,8,1,.29051161,.35800001,8.822506,941
312,9,1,.55422109,.57300001,6.9998217,832.7000122070313
312,10,1,.89367682,.69800001,9.1997328,829.0999755859375
313,6,0,,,,1700
313,7,1,.05953097,.243,3.5120709,1700
313,8,1,.14212747,.354,5.0110879,1700
313,9,1,.30451286,.48899999,3.5531304,2046.599975585938
313,10,1,.74222529,.62,7.139605,2037.699951171875
314,6,0,,,,4319
314,7,1,.072036959,.266,4.5170078,4306
314,8,1,.23722322,.368,5.7938175,4306
314,9,1,.48461896,.53299999,5.3303246,3957.39990234375
314,10,1,.74906635,.66500002,8.3129206,3940.300048828125
315,6,0,,,,854
315,7,1,.083260298,.221,4.317389,854
315,8,1,.36752531,.34,6.0873237,854
315,9,1,.61212867,.523,6.2203288,647.5
315,10,1,.90820378,.63999999,8.8042135,644.7000122070313
316,6,0,,,,756
316,7,.75,.027086064,.24499999,2.7442958,756
316,8,.75,.16428572,.35499999,4.3310828,756
316,9,.75,.30012155,.50999999,3.8676519,943.2000122070313
316,10,.75,.675125,.63200003,5.5544906,939.0999755859375
317,6,0,,,,385
317,7,1,.096276417,.23199999,4.1526966,385
317,8,1,.32634887,.382,5.7266049,385
317,9,1,.59206492,.52000004,5.3876276,290.5
317,10,1,.89939487,.65699995,8.1594992,289.2000122070313
318,6,1,,,,237
318,7,1,.075399846,.23500001,2.8298137,237
318,8,1,.16060807,.324,2.7019138,237
318,9,1,.50500131,.458,3.1350672,265.6000061035156
318,10,1,.89757162,.58399999,6.155478,264.3999938964844
319,6,0,,,,482
319,7,1,.066739604,.23100001,3.5734911,482
319,8,1,.12599681,.31399998,4.5435557,482
319,9,1,.30484685,.45500001,3.1168175,687.0999755859375
319,10,1,.63427067,.58700001,5.9059529,684.0999755859375
320,6,0,,,,704
320,7,1,.066693373,.22600001,3.9974887,704
320,8,1,.25536913,.30900002,4.5240955,704
320,9,1,.52787822,.50599998,3.7499845,811.2000122070313
320,10,1,.89954376,.63300002,7.8475199,807.7999877929688
321,6,0,,,,1283
321,7,1,.056318682,.25800002,3.299036,1283
321,8,1,.1506429,.30599999,3.3798993,1283
321,9,1,.34194499,.45100001,3.4296155,1302
321,10,1,.74436146,.59299999,5.9083247,1296.199951171875
322,6,0,,,,2417
322,7,.8888889,.03879191,.22800002,3.3125353,2417
322,8,.8888889,.14874874,.32600001,4.9048157,2417
322,9,.8888889,.39913905,.49332759,5.3261781,2102.60009765625
322,10,.8888889,.76919979,.61791056,7.1222901,2093.199951171875
323,6,0,,,,1834
323,7,1,.10116253,.22199999,5.4453878,1834
323,8,1,.33997455,.333,7.7010307,1834
323,9,1,.69995522,.55842757,7.3496599,1985.099975585938
323,10,1,.93376333,.65936124,9.3817425,1976.5
324,6,0,,,,1554
324,7,1,.036283672,.229,2.8066051,1554
324,8,1,.15512179,.31400001,3.8210106,1554
324,9,1,.37203071,.45534888,3.5329335,1578.300048828125
324,10,1,.77164334,.57485712,5.5337911,1571.599975585938
325,6,0,,,,1504
325,7,1,.10589708,.25,5.3409791,1504
325,8,1,.39093253,.33200002,7.3276386,1504
325,9,1,.51151365,.46682966,5.5332351,1525.400024414063
325,10,1,.82340413,.61334693,8.7186022,1518.699951171875
326,6,0,,,,2809
326,7,.75,.10614624,.23300001,4.2884979,2809
326,8,.75,.2479461,.33899999,5.9542131,2809
326,9,.75,.43554395,.48917219,4.7060885,1890.599975585938
326,10,.75,.62876713,.62079662,7.6555333,1882.599975585938
327,6,0,,,,3661
327,7,1,.08116883,.25981823,4.1365304,3591
327,8,1,.25755757,.35518238,7.5917029,3591
327,9,1,.58611268,.5354234,6.9902043,3602.300048828125
327,10,1,.91572219,.66015714,11.337441,3586.39990234375
328,6,0,,,,986
328,7,1,.03475742,.23,2.7970662,986
328,8,1,.20858805,.301,4.2189193,986
328,9,1,.51262075,.4809114,3.9890544,919.7999877929688
328,10,1,.86768299,.60636628,7.1756463,915.7000122070313
329,6,.40000001,,,,1708
329,7,1,.17645761,.252,7.31533,1503
329,8,1,.44566911,.40399998,10.335032,1503
329,9,1,.70907277,.57689232,8.283536,1597.099975585938
329,10,1,.93759561,.67659056,10.743402,1590.199951171875
330,6,0,,,,4540
330,7,.66666669,.076257348,.28,4.4860811,4540
330,8,.66666669,.11947186,.32500002,2.5809906,4540
330,9,.66666669,.27221462,.49333254,3.9194777,4247.60009765625
330,10,.66666669,.65424407,.64353371,7.3563976,4247.89990234375
331,6,0,,,,699
331,7,1,.094689518,.27500001,4.2353396,651
331,8,1,.25628567,.37399998,5.9582629,651
331,9,1,.43332791,.5174157,4.6741843,883.5
331,10,1,.8501035,.65840864,7.8214669,879.7000122070313
332,6,.25,,,,1111
332,7,1,.052583028,.236,4.1123829,1111
332,8,1,.22711685,.35299999,5.4069533,1111
332,9,1,.41355431,.51183146,5.1366382,1265.199951171875
332,10,1,.75303608,.64689296,8.8163652,1259.699951171875
333,6,0,,,,1350
333,7,1,.077826723,.28100002,4.6606121,1330
333,8,1,.32397261,.333,6.6672053,1330
333,9,1,.52111226,.51155871,6.0769424,1203.5
333,10,1,.87549835,.63432604,8.2377691,1198.300048828125
334,6,0,,,,3124
334,7,.85714287,.05161123,.27199998,3.6027911,3124
334,8,.85714287,.17941782,.36899999,5.066041,3124
334,9,.85714287,.42103672,.52522761,4.9940357,3539.60009765625
334,10,.85714287,.71480209,.64265174,7.4464293,3524
335,6,0,,,,754
335,7,1,.22888497,.28800002,6.5150433,754
335,8,1,.50366879,.461,11.939554,754
335,9,1,.828022,.61576742,15.991205,753.4000244140625
335,10,1,.97003269,.72119385,20.33201,750
336,6,0,,,,3258
336,7,1,.057900243,.25599998,4.106895,3223
336,8,1,.25440955,.34599999,5.7666287,3223
336,9,1,.49330166,.55774057,5.8201542,3177.199951171875
336,10,1,.80484396,.66642201,8.2376137,3163.300048828125
337,6,0,,,,1896
337,7,1,.084822781,.285,4.954576,1896
337,8,1,.23971482,.35099998,5.9087443,1896
337,9,1,.47036904,.50808567,4.6647611,1742.5
337,10,1,.8302418,.63034093,7.4373488,1734.900024414063
338,6,0,,,,554
338,7,1,.094923131,.255,4.8678379,554
338,8,1,.29940799,.37099999,7.7095308,554
338,9,1,.77731109,.60663235,10.8309,564.5
338,10,1,.95533502,.69345278,17.223238,562
339,6,0,,,,528
339,7,.75,.069557153,.27700001,4.4865437,528
339,8,.75,.36483601,.36700001,6.8042765,528
339,9,.75,.60700458,.55063266,6.2133532,610.7000122070313
339,10,1,.86621588,.65300971,8.7533197,608
340,6,0,,,,1197
340,7,.33333334,.013272201,.26699999,3.0838933,2027
340,8,.33333334,.14171228,.34999999,4.2362871,2027
340,9,.33333334,.31559107,.5,3.5730653,2440.10009765625
340,10,.33333334,.69072676,.61300004,5.7190595,2429.60009765625
341,6,1,,,,949
341,7,1,.034452036,.236,2.8035774,949
341,8,1,.16432045,.31599998,4.1654816,949
341,9,1,.39359897,.50709033,3.5469368,746.0999755859375
341,10,1,.85363311,.62395072,6.6976166,742.9000244140625
342,6,0,,,,4841
342,7,1,.12947434,.26499999,5.2534885,4650
342,8,1,.28736135,.36300001,6.4479327,4650
342,9,1,.48719925,.54672295,5.9846454,4900.2001953125
342,10,1,.79239982,.64670795,8.8830204,4878.7998046875
343,6,0,,,,4790
343,7,1,.085565053,.28,4.8446879,4622
343,8,1,.24245366,.35799998,5.5918388,4622
343,9,1,.48560676,.54670906,5.1544042,4384.2001953125
343,10,1,.84105211,.63879639,8.5011473,4365.2001953125
344,6,0,,,,550
344,7,1,.12819344,.235,4.101306,550
344,8,1,.30162874,.336,5.8935614,550
344,9,1,.70032507,.53089565,5.2522693,605.5
344,10,1,.92740136,.63449734,6.9402075,602.7999877929688
345,6,0,,,,610
345,7,1,.15141752,.29500002,5.4029469,610
345,8,1,.3168084,.34,5.7085867,610
345,9,1,.54354155,.53412807,5.3230681,588.5999755859375
345,10,1,.82480127,.6595816,8.060648,586.0999755859375
346,6,0,,,,4506
346,7,1,.067219011,.29300001,4.7696648,4506
346,8,1,.151334,.31800002,3.2789214,4506
346,9,1,.31088671,.48000002,3.687108,5078.2001953125
346,10,1,.6551879,.63948351,6.8656502,5055.89990234375
347,6,0,,,,572
347,7,1,.070258617,.228,3.7152796,572
347,8,1,.20098522,.30599999,5.0589533,572
347,9,1,.45663589,.4649654,4.1270242,562.4000244140625
347,10,1,.86990827,.61123079,7.0716028,559.7999877929688
348,6,0,,,,2558
348,7,1,.28872576,.27899998,11.042299,2529
348,8,1,.58557278,.42200002,12.790015,2529
348,9,1,.78141969,.57427114,9.9768248,2677.39990234375
348,10,1,.94778645,.69333142,14.686082,2665.699951171875
349,6,0,,,,2551
349,7,1,.046148386,.244,4.4086013,2539
349,8,1,.17836057,.322,3.433459,2539
349,9,1,.37510923,.50344777,3.7624006,2474.89990234375
349,10,1,.81443763,.62852609,7.0695276,2464.300048828125
350,6,0,,,,839
350,7,1,.088372998,.252,4.2424197,839
350,8,1,.3058787,.33000001,5.4457941,839
350,9,1,.48828095,.48899117,4.6177158,649.9000244140625
350,10,1,.87021798,.60319448,6.4813805,647.0999755859375
351,6,0,,,,669
351,7,1,.20786214,.29699999,6.4179826,596
351,8,1,.49142039,.42200002,10.090362,596
351,9,1,.82253832,.611,9.5754852,591.2000122070313
351,10,1,.9540171,.69800001,18.211742,610.2999877929688
352,6,0,,,,525
352,7,1,.0024660912,.219,4.0688486,556
352,8,1,.31685528,.27400002,4.5743012,556
352,9,1,.74982476,.50699997,6.1412907,560.7999877929688
352,10,1,.94676036,.62900001,10.182867,558.4000244140625
354,6,0,,,,251
354,7,1,.035885166,.182,2.8724174,240
354,8,1,.22722343,.294,4.2756796,240
354,9,1,.61068869,.50099999,5.2678657,239.3999938964844
354,10,1,.81751752,.63300002,10.788145,238.3999938964844
356,6,0,,,,415
356,7,1,.0059681698,.17600001,3.40165,444
356,8,1,.19263946,.28200001,4.0105929,444
356,9,1,.48989388,.479,5.3013244,410.7999877929688
356,10,1,.84878141,.59200001,7.5558271,400.8999938964844
357,6,0,,,,242
357,7,1,.20216963,.292,7.0785894,286
357,8,1,.4034003,.41099998,8.3849077,286
357,9,1,.78407311,.59799999,11.078712,298.7000122070313
357,10,1,.95078176,.713,15.153251,288.3999938964844
358,6,0,,,,391
358,7,1,.050719671,.234,3.2259929,394
358,8,1,.28816569,.37399998,4.3810077,394
358,9,1,.71277696,.58699995,9.6404219,374.2000122070313
358,10,1,.95414573,.67500001,9.3739004,372.6000061035156
360,6,0,,,,946
360,7,1,.066149637,.191,2.7994814,999
360,8,1,.22596706,.31400001,5.2718048,999
360,9,1,.67692393,.50999999,6.6086216,971.7000122070313
360,10,1,.87183166,.63700002,11.545135,962.2000122070313
362,6,1,,,,266
362,7,1,.035034273,.22499999,3.6448328,269
362,8,1,.17492163,.29800001,3.9676657,269
362,9,1,.52657008,.48200002,3.9693551,324.2999877929688
362,10,1,.79659253,.61299998,8.7741909,322.8999938964844
363,6,0,,,,216
363,7,1,.04066265,.212,3.4726532,261
363,8,1,.23059006,.30199999,5.0026836,261
363,9,1,.7273944,.51200002,5.1525512,211
363,10,1,.94486892,.64500004,9.0280256,210.1000061035156
364,6,0,,,,178
364,7,1,.71766555,.45799997,28.644962,172
364,8,1,.91981655,.69,31.525728,172
364,9,1,.98309851,.73299998,27.280909,169.8999938964844
364,10,1,.99606508,.78800005,38.603359,169.1000061035156
365,6,0,,,,343
365,7,1,.091915838,.26299998,4.0214376,313
365,8,1,.33316857,.37900001,7.2959437,313
365,9,1,.8838231,.56400001,6.8900146,313.6000061035156
365,10,1,.93242103,.66600001,10.08593,312.2000122070313
366,6,0,,,,213
366,7,1,.086903304,.28999999,4.3798618,198
366,8,1,.31257078,.39500001,4.7407579,198
366,9,1,.64386618,.59100002,7.4769621,221.1999969482422
366,10,1,.89743298,.70199996,12.608027,220.1999969482422
367,6,0,,,,975
367,7,1,.082739726,.189,4.1656489,967
367,8,1,.27647716,.27399999,4.3191428,967
367,9,1,.59062797,.46599999,5.9173265,878.2000122070313
367,10,1,.87211543,.62199998,10.265823,874.4000244140625
368,6,0,,,,73
368,7,1,.15763547,.184,4.4685435,139
368,8,1,.32804757,.315,4.9255528,139
368,9,1,.66251689,.48000002,3.9719095,190.1999969482422
368,10,1,.85587531,.60499996,6.1023684,189.3999938964844
369,6,0,,,,627
369,7,1,.23085339,.248,5.4051776,618
369,8,1,.4881005,.375,8.5161142,618
369,9,1,.76582193,.56199998,9.276186,594.7000122070313
369,10,1,.87834805,.65500003,14.329119,592.0999755859375
370,6,0,,,,199
370,7,1,.023219815,.183,2.6238472,231
370,8,1,.12616822,.22899999,1.597602,231
370,9,1,.28794596,.51599997,2.9336956,168.3999938964844
370,10,1,.66479927,.616,6.736413,167.6000061035156
371,6,0,,,,371
371,7,1,.068800002,.29100001,3.4771426,411
371,8,1,.17182131,.42399999,5.069387,411
371,9,1,.56981176,.55199999,6.2781239,405.5
371,10,1,.90728438,.66399997,10.921155,403.7000122070313
372,6,0,,,,271
372,7,1,.051739257,.212,3.7297251,264
372,8,1,.48536465,.37599999,8.5818357,264
372,9,1,.92193669,.58200002,8.7843504,261.7000122070313
372,10,1,.98265439,.69499999,18.322165,260.5
373,6,0,,,,405
373,7,1,.097821049,.18799999,4.122653,382
373,8,1,.49098361,.329,6.6277537,382
373,9,1,.7442835,.49700001,5.8464613,345.7999877929688
373,10,1,.88059968,.63099998,9.4785385,344.2999877929688
374,6,0,,,,487
374,7,1,.13283674,.215,4.0453997,443
374,8,1,.1929002,.27900001,3.8359149,443
374,9,1,.65344405,.52500004,6.8425789,431.3999938964844
374,10,1,.87683499,.63799995,12.247291,429.6000061035156
375,6,0,,,,855
375,7,1,.067730799,.183,4.3606939,878
375,8,1,.24066755,.28100002,5.4002218,878
375,9,1,.51503801,.48899999,5.995708,877.5
375,10,1,.69027382,.61299998,8.8356571,873.7000122070313
376,6,0,,,,214
376,7,1,.1627907,.212,3.4290059,238
376,8,1,.28585756,.317,4.6168365,238
376,9,1,.7282666,.52200001,5.3795123,199.6999969482422
376,10,1,.91446668,.639,9.5145416,208.8000030517578
378,6,.5,,,,647
378,7,1,.097580642,.26499999,4.3625078,518
378,8,1,.19081779,.38699999,5.4299135,518
378,9,1,.71725982,.54299998,7.4132376,525.2000122070313
378,10,1,.94128525,.66299999,10.252629,522.9000244140625
379,6,0,,,,366
379,7,1,.15675241,.20300001,4.8322434,379
379,8,1,.36013785,.30600002,7.900322,379
379,9,1,.72645134,.52100003,6.442512,360.2000122070313
379,10,1,.85318977,.63099998,11.050852,358.7000122070313
380,6,0,,,,204
380,7,1,.069538929,.24699999,3.1959555,156
380,8,1,.41155866,.40899998,8.0029078,156
380,9,1,.83574426,.57199997,7.9587269,225
380,10,1,.91950154,.64300001,10.514424,224.1000061035156
381,6,0,,,,867
381,7,1,.0058873002,.20600002,2.8860774,911
381,8,1,.1875,.29599997,5.4904361,911
381,9,1,.57237655,.50800002,4.9908271,857.2999877929688
381,10,1,.7582159,.58900005,6.4773183,853.5999755859375
382,6,0,,,,7461
382,7,1,.30110615,.27667847,8.3609905,7322
382,8,1,.61459917,.43648604,13.298469,7322
382,9,1,.90549904,.6042999,11.627723,7416.5
382,10,1,.96035409,.70742553,13.79207,7378.7998046875
383,6,1,,,,716
383,7,1,.088920936,.26545173,4.3679276,777
383,8,1,.24060573,.3478629,5.4559603,777
383,9,1,.58933234,.51703072,5.1255751,787.0999755859375
383,10,1,.85404378,.62047362,8.5309038,783.7999877929688
384,6,0,,,,348
384,7,1,.034968212,.25550035,3.0727587,315
384,8,1,.2122449,.35432997,4.3187118,315
384,9,1,.6352458,.54525334,5.0861163,380.7999877929688
384,10,1,.84925395,.63611329,8.0859137,379.2000122070313
385,6,0,,,,1072
385,7,1,.1357868,.233,5.7280216,1091
385,8,1,.34849095,.35300002,8.3909969,1091
385,9,1,.82759297,.57700002,6.6560078,1134.599975585938
385,10,1,.92994946,.67630553,10.179416,1129.699951171875
386,6,0,,,,1724
386,7,1,.053910952,.2249095,3.5361998,1759
386,8,1,.19148234,.3411172,6.4740825,1759
386,9,1,.64048111,.54270124,5.633615,1839.400024414063
386,10,1,.84493804,.65107328,7.5023017,1831.5
388,6,0,,,,1388
388,7,1,.078730904,.20746884,3.1184957,1456
388,8,1,.192791,.29097855,4.6566663,1456
388,9,1,.55860156,.49036187,4.8299208,1525.300048828125
388,10,1,.74117488,.60385501,7.3691111,1524
389,6,0,,,,304
389,7,1,.020093771,.15497033,3.2330947,309
389,8,1,.18351577,.28488436,3.7961359,309
389,9,1,.53944415,.47280702,3.608501,297.3999938964844
389,10,1,.73246193,.59667331,6.5944357,296.2000122070313
390,6,0,,,,1431
390,7,1,.35172746,.34971136,12.00039,1403
390,8,1,.65983659,.51286763,16.671076,1403
390,9,1,.8799693,.65767509,15.907141,1363.599975585938
390,10,1,.97082895,.75463164,19.540037,1357.699951171875
391,6,0,,,,298
391,7,1,.096826956,.21421301,4.3064523,280
391,8,1,.42319074,.33870244,8.0247793,280
391,9,1,.87707227,.49154654,6.7892108,324.6000061035156
391,10,1,.95345747,.60333765,8.3067589,323.2000122070313
392,6,0,,,,1458
392,7,.80000001,.08025974,.22841574,3.9019644,1427
392,8,.80000001,.20907955,.35657027,5.9384117,1427
392,9,.80000001,.59093732,.51391232,5.2782636,1452.599975585938
392,10,.80000001,.83117265,.61170679,8.2678146,1446.300048828125
393,6,0,,,,825
393,7,1,.15720263,.22140725,5.7606635,855
393,8,1,.44623888,.36830196,9.2135372,855
393,9,1,.85174364,.55323488,9.2213993,864.7999877929688
393,10,1,.95069987,.65745729,16.744141,861
394,6,0,,,,229
394,7,1,.022772277,.17326859,2.6576338,221
394,8,1,.17486338,.27346331,4.3416271,221
394,9,1,.51463914,.49890924,4.7113819,262.2000122070313
394,10,1,.7794708,.61818635,9.1573629,261.1000061035156
395,6,0,,,,973
395,7,1,.29424968,.26531893,6.9455714,1110
395,8,1,.55628669,.4242368,12.244047,1110
395,9,1,.82413781,.5940159,12.533763,1025.099975585938
395,10,1,.92396146,.70027143,16.388546,1020
396,6,0,,,,602
396,7,1,.11818703,.22499999,4.1643901,491
396,8,1,.23895401,.329,5.9156613,491
396,9,1,.70464075,.53499997,7.1571612,575
396,10,1,.91237682,.64744449,11.258562,572.5
397,6,0,,,,509
397,7,1,.07602825,.2280539,3.8439617,278
397,8,1,.29822251,.31338102,6.0681605,278
397,9,1,.89390153,.50400001,6.9218121,284.7999877929688
397,10,1,.97929001,.65221983,10.912477,283.6000061035156
399,6,0,,,,565
399,7,1,.053435113,.234,2.9191997,606
399,8,1,.21560667,.32699999,4.8494258,606
399,9,1,.8175894,.495,4.12818,572
399,10,1,.92830175,.62056494,7.765131,569.5
400,6,0,,,,310
400,7,1,.030326005,.25510526,3.7479432,303
400,8,1,.22646444,.38706905,5.0973063,303
400,9,1,.63041091,.53362948,4.965436,265.7000122070313
400,10,1,.89127505,.64563245,8.1424141,264.6000061035156
401,6,0,,,,298
401,7,1,.0015228427,.17491929,2.6656148,306
401,8,1,.17288889,.28943002,4.4507246,306
401,9,1,.63221854,.48552069,4.4175138,243.3999938964844
401,10,1,.89858353,.59693938,6.4156642,242.3000030517578
403,6,0,,,,797
403,7,1,.15552856,.32500163,7.5459938,845
403,8,1,.35788786,.46889982,8.735918,845
403,9,1,.74823087,.60635269,10.191693,744.2000122070313
403,10,1,.9392395,.72077215,14.988198,742.7999877929688
404,6,0,,,,1223
404,7,1,.0053516817,.19514902,4.0380821,1146
404,8,1,.39245993,.3205674,7.3796811,1146
404,9,1,.78178978,.5180608,7.3064456,1073.800048828125
404,10,1,.89442825,.62933826,10.156539,1069.199951171875
405,6,0,,,,1757
405,7,1,.083333336,.21978989,4.7802677,1773
405,8,1,.31336978,.30531099,4.744792,1773
405,9,1,.70424217,.49631223,6.2008853,1903.5
405,10,1,.85207558,.61072582,8.9647884,1895.199951171875
407,6,0,,,,786
407,7,1,.22042952,.26503146,7.7645493,739
407,8,1,.50166243,.42769581,12.481028,739
407,9,1,.88803309,.59166187,12.683208,913.2000122070313
407,10,1,.98171008,.72252357,23.794456,909.2000122070313
408,6,0,,,,1095
408,7,1,.18291457,.30280253,7.8220172,1121
408,8,1,.62258703,.42272803,8.7488928,1121
408,9,1,.91478008,.59293008,10.754606,1028.800048828125
408,10,1,.96970636,.67940718,12.335865,1024.300048828125
409,6,0,,,,681
409,7,1,.052386496,.28237695,4.0632973,635
409,8,1,.21385199,.35684863,4.1577497,635
409,9,1,.67250335,.56329519,5.2696147,645.4000244140625
409,10,1,.88747388,.65644467,9.5423288,642.5999755859375
410,6,0,,,,320
410,7,1,.0023282887,.19599999,3.6526411,297
410,8,1,.10658017,.25099999,4.6868763,297
410,9,1,.77029264,.505,5.9713449,282.8999938964844
410,10,1,.93619931,.60311157,7.8813853,281.6000061035156
411,6,0,,,,407
411,7,1,.11008696,.21774599,4.1375308,366
411,8,1,.33987764,.33563238,6.9810443,366
411,9,1,.72893816,.48948151,6.3284183,425.6000061035156
411,10,1,.89662772,.61406982,8.9550982,423.7999877929688
412,6,0,,,,835
412,7,1,.17845659,.31159291,5.8927169,786
412,8,1,.39410728,.48058879,9.7576895,786
412,9,1,.77388954,.6024766,9.8524704,834.5999755859375
412,10,1,.89898223,.69515818,14.71512,835.5
